,name,year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
3292,Datsun RediGO SV 1.0,2019.0,350000,1300.0,1,0,0,0,0,1,0,1,0,0,1
3293,Datsun GO T BSIV,2014.0,280000,40000.0,1,0,0,0,0,1,0,1,0,0,1
3294,Maruti Swift Dzire AMT VDI,2018.0,675000,50000.0,1,0,1,0,0,0,0,1,0,1,0
3295,Hyundai i10 Era 1.1 iTech SE,2011.0,300000,20000.0,1,0,0,0,0,1,0,1,0,0,1
3296,Chevrolet Captiva 2.0L VCDi,2011.0,400000,76000.0,3,0,1,0,0,0,0,1,0,0,1
3297,Mahindra Scorpio VLX 2WD BSIV,2010.0,420000,100000.0,3,0,1,0,0,0,0,1,0,0,1
3298,Tata New Safari 3L Dicor LX 4x2,2008.0,300000,120000.0,1,0,1,0,0,0,0,1,0,0,1
3299,Maruti Wagon R VXI Minor,2010.0,170000,70000.0,1,0,0,0,0,1,0,1,0,0,1
3300,Hyundai EON Era Plus,2014.0,210000,70000.0,3,0,0,0,0,1,0,1,0,0,1
3301,Maruti Ertiga VDI,2015.0,600000,60000.0,2,0,1,0,0,0,0,1,0,0,1
3302,Maruti Wagon R VXI BS IV,2014.0,260000,38000.0,2,0,0,0,0,1,0,1,0,0,1
3303,Tata Nano Twist XT,2015.0,82000,19000.0,1,0,0,0,0,1,0,1,0,0,1
3304,Mahindra TUV 300 T8,2016.0,690000,75000.0,1,0,1,0,0,0,0,1,0,0,1
3305,Hyundai Grand i10 CRDi Asta,2015.0,300000,70000.0,1,0,1,0,0,0,0,1,0,0,1
3306,Honda BRV i-DTEC V MT,2017.0,1250000,30000.0,1,0,1,0,0,0,0,1,0,0,1
3307,Hyundai Verna CRDi 1.6 EX,2017.0,799000,31707.0,1,0,1,0,0,0,0,1,0,0,1
3308,Toyota Fortuner 3.0 Diesel,2010.0,1000000,180000.0,1,0,1,0,0,0,0,1,0,0,1
3309,Maruti Alto 800 LXI,2014.0,190000,90000.0,2,0,0,0,0,1,0,1,0,0,1
3310,Mahindra Verito 1.5 D2 BSIII,2014.0,250000,30000.0,1,0,1,0,0,0,0,1,0,0,1
3311,Hyundai Verna 1.6 i ABS,2009.0,200000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3312,Mahindra Bolero DI,2005.0,300000,90000.0,2,0,1,0,0,0,0,1,0,0,1
3313,Tata Zest Revotron 1.2T XMS,2015.0,250000,120000.0,2,0,0,0,0,1,0,1,0,0,1
3314,Maruti 800 AC,2008.0,90000,70000.0,3,0,0,0,0,1,0,1,0,0,1
3319,Renault Duster 85PS Diesel RxL,2016.0,700000,160000.0,1,0,1,0,0,0,0,1,0,0,1
3320,Volvo XC60 D3 Kinetic,2012.0,1750000,115992.0,3,0,1,0,0,0,1,0,0,1,0
3321,Maruti Wagon R VXI Optional,2017.0,290000,110000.0,2,0,0,0,0,1,0,1,0,0,1
3322,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,1050000,97000.0,2,0,1,0,0,0,0,1,0,0,1
3323,Tata Indigo LX Dicor,2008.0,70000,100000.0,3,0,1,0,0,0,0,1,0,0,1
3324,Maruti Swift ZDi BSIV,2016.0,520000,41000.0,1,0,1,0,0,0,0,1,0,0,1
3325,Tata Indigo LS,2012.0,150000,90000.0,1,0,1,0,0,0,0,1,0,0,1
3326,Hyundai i10 Magna 1.1,2008.0,120000,90000.0,1,0,0,0,0,1,0,1,0,0,1
3327,Hyundai i20 Asta Option 1.2,2016.0,600000,25000.0,1,0,0,0,0,1,0,1,0,0,1
3328,Tata Xenon XT EX 4X4,2010.0,150000,70000.0,1,0,1,0,0,0,0,1,0,0,1
3329,Volkswagen Vento Petrol Highline,2011.0,400000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3330,Maruti Alto 800 LXI,2015.0,310000,30000.0,2,0,0,0,0,1,0,1,0,0,1
3331,Maruti Baleno Alpha 1.2,2015.0,550000,30000.0,1,0,0,0,0,1,0,1,0,0,1
3332,Hyundai i20 Asta Option 1.4 CRDi,2016.0,550000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3333,Hyundai Grand i10 CRDi Magna,2013.0,320000,73000.0,1,0,1,0,0,0,0,1,0,0,1
3334,Maruti 800 AC BSII,1992.0,50000,100000.0,4,0,0,0,0,1,0,1,0,0,1
3336,Renault KWID RXT,2018.0,360000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3337,Maruti Vitara Brezza VDi Option,2017.0,700000,50000.0,2,0,1,0,0,0,0,1,0,0,1
3338,Maruti Ertiga VDI,2012.0,700000,110000.0,2,0,1,0,0,0,0,1,0,0,1
3339,Hyundai i20 1.4 Sportz,2017.0,655000,60000.0,1,0,1,0,0,0,1,0,0,0,1
3341,Chevrolet Beat LT LPG,2011.0,200000,110000.0,1,0,0,0,1,0,0,1,0,0,1
3342,Renault Duster 85PS Diesel RxL Optional,2012.0,375000,150000.0,1,0,1,0,0,0,0,1,0,0,1
3343,Hyundai Verna 1.6 SX,2012.0,470000,109052.0,1,0,1,0,0,0,1,0,0,0,1
3344,Maruti Ciaz VDi,2015.0,550000,90658.0,1,0,1,0,0,0,1,0,0,0,1
3345,Honda Amaze VX i-DTEC,2014.0,500000,110000.0,2,0,1,0,0,0,0,1,0,0,1
3346,Datsun GO T Option BSIV,2015.0,210000,25000.0,1,0,0,0,0,1,0,1,0,0,1
3350,Mercedes-Benz E-Class E250 Edition E,2013.0,1451000,81000.0,1,0,1,0,0,0,1,0,0,1,0
3352,Hyundai Verna SX AT Diesel,2009.0,245000,75000.0,1,0,1,0,0,0,1,0,0,1,0
3353,Honda WR-V i-VTEC VX,2017.0,700000,25552.0,2,0,0,0,0,1,1,0,0,0,1
3354,Hyundai EON Magna Plus,2018.0,300000,20000.0,1,0,0,0,0,1,0,1,0,0,1
3355,Hyundai Xcent 1.2 CRDi E,2017.0,350000,80000.0,1,0,1,0,0,0,0,1,0,0,1
3356,Hyundai Elite i20 Asta Option CVT BSIV,2017.0,635000,25000.0,1,0,0,0,0,1,1,0,0,1,0
3357,Honda City S,2012.0,325000,40700.0,1,0,0,0,0,1,0,1,0,0,1
3358,Mahindra XUV500 AT W10 1.99 mHawk,2017.0,1150000,65500.0,1,0,1,0,0,0,1,0,0,1,0
3359,Tata Indigo GLE BSIII,2008.0,110000,42000.0,1,0,0,0,0,1,1,0,0,0,1
3360,Honda City 1.5 V MT,2018.0,890000,8000.0,1,0,0,0,0,1,1,0,0,0,1
3361,Maruti Swift 1.3 LXI,2007.0,73000,80000.0,2,0,0,0,0,1,0,1,0,0,1
3363,Maruti Ciaz ZXi Plus,2016.0,750000,6000.0,1,0,1,0,0,0,1,0,0,0,1
3365,Maruti Baleno Alpha 1.2,2018.0,690000,11174.0,1,0,0,0,0,1,1,0,0,0,1
3366,Tata Indigo GLS,2008.0,130000,120000.0,1,0,0,0,0,1,0,1,0,0,1
3368,Hyundai Santro Xing GLS,2007.0,85000,85000.0,2,0,0,0,0,1,0,1,0,0,1
3369,Hyundai Elantra 2.0 SX AT,2018.0,1575000,10000.0,1,0,1,0,0,0,0,1,0,1,0
3370,Nissan Sunny Diesel XV,2013.0,325000,105000.0,1,0,1,0,0,0,0,1,0,0,1
3371,Honda City 1.3 EXI,1998.0,85000,120000.0,2,0,0,0,0,1,0,1,0,0,1
3372,Hyundai Verna 1.6 CRDI SX Option,2018.0,860000,30000.0,2,0,1,0,0,0,1,0,0,0,1
3373,Maruti S-Cross Sigma DDiS 200 SH,2017.0,690000,41000.0,1,0,1,0,0,0,0,1,0,0,1
3374,Hyundai Elantra CRDi S,2013.0,650000,54000.0,1,0,1,0,0,0,1,0,0,0,1
3375,Chevrolet Sail LS ABS,2014.0,375000,40000.0,1,0,1,0,0,0,0,1,0,0,1
3376,Hyundai Verna 1.6 SX CRDi (O),2013.0,525000,71000.0,1,0,1,0,0,0,1,0,0,0,1
3377,Maruti Eeco Smiles 5 Seater AC,2016.0,330000,72500.0,1,0,0,0,0,1,1,0,0,0,1
3378,Maruti Eeco Smiles 5 Seater AC,2013.0,280000,76600.0,1,0,0,0,0,1,0,1,0,0,1
3379,Maruti Swift ZXI,2014.0,470000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3380,Volkswagen Polo Diesel Trendline 1.2L,2011.0,350000,110000.0,1,0,1,0,0,0,0,1,0,0,1
3381,Honda City 1.5 V Elegance,2012.0,480000,63000.0,1,0,0,0,0,1,1,0,0,0,1
3382,Hyundai Verna 1.6 CRDi SX,2016.0,620000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3383,Datsun GO T BSIV,2014.0,250000,58000.0,1,0,0,0,0,1,0,1,0,0,1
3384,Chevrolet Spark 1.0,2010.0,78692,80000.0,2,0,0,0,0,1,0,1,0,0,1
3385,Hyundai i20 Magna Optional 1.4 CRDi,2012.0,350000,80000.0,1,0,1,0,0,0,0,1,0,0,1
3386,Maruti Wagon R LX Minor,2013.0,250000,70000.0,2,0,0,0,0,1,0,1,0,0,1
3387,Hyundai i20 1.2 Sportz,2011.0,260000,97700.0,4,0,0,0,0,1,0,1,0,0,1
3388,Honda Mobilio S i DTEC,2016.0,640000,36000.0,2,0,1,0,0,0,0,1,0,0,1
3389,Tata New Safari DICOR 2.2 EX 4x2,2008.0,220000,90000.0,2,0,1,0,0,0,0,1,0,0,1
3390,Volkswagen Vento 1.5 TDI Highline,2015.0,465000,130000.0,1,0,1,0,0,0,0,1,0,0,1
3391,Maruti Swift Vdi BSIII,2010.0,229999,120000.0,2,0,1,0,0,0,0,1,0,0,1
3392,Maruti Wagon R VXI BS IV,2018.0,425000,15000.0,1,0,0,0,0,1,0,1,0,0,1
3393,Tata Indica GLS BS IV,2008.0,95000,120000.0,3,0,0,0,0,1,0,1,0,0,1
3394,Hyundai EON LPG Magna Plus,2012.0,170000,170000.0,3,0,0,0,1,0,0,1,0,0,1
3395,Datsun RediGO T Option,2016.0,229999,37500.0,2,0,0,0,0,1,0,1,0,0,1
3396,Maruti 800 Std,1999.0,45000,50000.0,3,0,0,0,0,1,0,1,0,0,1
3397,Maruti Grand Vitara MT,2007.0,479000,145000.0,3,0,0,0,0,1,0,1,0,0,1
3399,Hyundai EON Sportz,2016.0,340000,30000.0,1,0,0,0,0,1,0,1,0,0,1
3400,Maruti Swift Dzire ZXI,2016.0,620000,35000.0,1,0,0,0,0,1,0,1,0,0,1
3401,Tata Manza Club Class Quadrajet90 EX,2012.0,270000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3402,Tata Tiago 1.05 Revotorq XZ Plus,2018.0,400000,35000.0,1,0,1,0,0,0,0,1,0,0,1
3403,Maruti Wagon R VXI Optional,2015.0,260000,40000.0,1,0,0,0,0,1,0,1,0,0,1
3404,Hyundai Santro LE zipPlus,2003.0,48000,50000.0,4,0,0,0,0,1,0,1,0,0,1
3405,Tata Nano Twist XE,2015.0,100000,23800.0,2,0,0,0,0,1,0,1,0,0,1
3406,Nissan Terrano XL Plus 85 PS,2015.0,490000,70000.0,1,0,1,0,0,0,0,1,0,0,1
3407,Maruti Wagon R Duo Lxi,2010.0,120000,90000.0,2,0,0,0,1,0,0,1,0,0,1
3408,Hyundai i10 Era,2008.0,125000,102000.0,2,0,0,0,0,1,0,1,0,0,1
3410,Maruti Alto 800 LXI,2019.0,190000,5000.0,1,0,0,0,0,1,0,1,0,0,1
3414,Toyota Corolla Altis 1.8 J,2008.0,400000,35000.0,2,0,0,0,0,1,0,1,0,0,1
3415,Fiat Linea T Jet Plus,2011.0,500000,20000.0,1,0,0,0,0,1,0,1,0,0,1
3416,Toyota Fortuner 4x2 AT,2014.0,1800000,99000.0,1,0,1,0,0,0,0,1,0,1,0
3417,Honda Civic 1.8 V MT,2008.0,320000,90000.0,1,0,0,0,0,1,0,1,0,0,1
3418,Honda Civic 1.8 S AT,2007.0,250000,47000.0,1,0,0,0,0,1,1,0,0,1,0
3419,Ford Figo Diesel Titanium,2010.0,105000,90000.0,3,0,1,0,0,0,0,1,0,0,1
3420,Hyundai i20 Active 1.2 SX,2018.0,550000,20000.0,1,0,0,0,0,1,0,1,0,0,1
3421,Hyundai Grand i10 1.2 Kappa Sportz AT,2019.0,600000,1100.0,1,0,0,0,0,1,0,1,0,1,0
3422,Maruti Alto 800 VXI,2020.0,210000,40000.0,1,0,0,0,0,1,0,1,0,0,1
3423,Maruti Alto 800 LXI Airbag,2012.0,210000,15000.0,1,0,0,0,0,1,0,1,0,0,1
3424,Maruti Alto LXi,2009.0,150000,40000.0,1,0,0,0,0,1,0,1,0,0,1
3425,Hyundai i10 Era 1.1,2008.0,125000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3426,Maruti Celerio VXI,2016.0,380000,20000.0,1,0,0,0,0,1,0,1,0,0,1
3427,Maruti Baleno Delta 1.2,2019.0,600000,5000.0,1,0,0,0,0,1,0,1,0,0,1
3428,Maruti Swift VXI Deca,2016.0,490000,27000.0,1,0,0,0,0,1,0,1,0,0,1
3429,Maruti Swift Dzire LDI,2018.0,545000,38000.0,2,0,1,0,0,0,0,1,0,0,1
3430,Maruti Wagon R VXI BS IV,2015.0,250000,25000.0,1,0,0,0,0,1,0,1,0,0,1
3431,Hyundai Venue SX Opt Turbo BSIV,2020.0,1050000,1100.0,1,0,0,0,0,1,0,1,0,0,1
3432,Maruti Wagon R LX Minor,2007.0,100000,100000.0,1,0,0,0,0,1,0,1,0,0,1
3433,Ford Figo Diesel ZXI,2014.0,250000,100000.0,2,0,1,0,0,0,0,1,0,0,1
3434,Maruti Wagon R LX BSIII,2007.0,100000,110000.0,1,0,0,0,0,1,0,1,0,0,1
3435,Ford Figo 1.5D Ambiente ABS MT,2016.0,350000,60000.0,2,0,1,0,0,0,0,1,0,0,1
3436,Renault Duster 110PS Diesel RxZ Plus,2012.0,370000,70000.0,2,0,1,0,0,0,0,1,0,0,1
3437,Maruti Zen VXi - BS III,2004.0,121000,110000.0,2,0,0,0,0,1,0,1,0,0,1
3438,Ford Figo Aspire 1.5 Ti-VCT Titanium,2017.0,570000,44077.0,1,0,0,0,0,1,1,0,0,1,0
3439,Maruti Ertiga SHVS VDI,2017.0,785000,24000.0,1,0,1,0,0,0,0,1,0,0,1
3440,Maruti Ciaz S 1.3,2018.0,850000,30000.0,1,0,1,0,0,0,0,1,0,0,1
3441,Maruti Wagon R VXI BS IV,2016.0,375000,30000.0,2,0,0,0,0,1,0,1,0,0,1
3442,Maruti Baleno Alpha 1.2,2017.0,619000,40000.0,1,0,0,0,0,1,0,1,0,0,1
3443,Chevrolet Cruze LTZ,2011.0,335000,90000.0,2,0,1,0,0,0,0,1,0,0,1
3444,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,500000,50000.0,1,0,1,0,0,0,0,1,0,0,1
3445,Maruti Wagon R LX,2003.0,60000,100000.0,2,0,0,0,0,1,0,1,0,0,1
3447,Mahindra Ingenio CRDe,2014.0,210000,210000.0,1,0,1,0,0,0,0,1,0,0,1
3448,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2019.0,1900000,20000.0,1,0,1,0,0,0,0,1,0,0,1
3449,Tata Indigo TDI,2013.0,270000,70000.0,2,0,1,0,0,0,0,1,0,0,1
3450,Maruti Wagon R LXI Minor,2010.0,225000,100000.0,2,0,0,0,0,1,0,1,0,0,1
3451,Maruti SX4 ZXI MT BSIV,2011.0,150000,160000.0,2,0,0,0,0,1,0,1,0,0,1
3452,Chevrolet Beat Diesel LT,2013.0,173000,70000.0,1,0,1,0,0,0,0,1,0,0,1
3453,BMW 5 Series 520d Luxury Line,2018.0,4800000,9422.0,1,0,1,0,0,0,0,1,0,1,0
3454,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2017.0,710000,110000.0,1,0,1,0,0,0,0,1,0,1,0
3455,Toyota Corolla Altis 1.8 GL,2019.0,1500000,20000.0,1,0,0,0,0,1,0,1,0,0,1
3456,Maruti Baleno Zeta 1.2,2017.0,550000,20000.0,1,0,0,0,0,1,0,1,0,0,1
3457,Maruti 800 AC BSIII,2008.0,58000,70000.0,2,0,0,0,0,1,0,1,0,0,1
3458,Audi A4 1.8 TFSI,2012.0,1200000,60000.0,3,0,0,0,0,1,0,1,0,1,0
3459,Mahindra Scorpio M2DI,2013.0,500000,150000.0,1,0,1,0,0,0,0,1,0,0,1
3460,Maruti Swift LXi BSIV,2009.0,120000,83000.0,2,0,0,0,0,1,0,1,0,0,1
3461,Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2012.0,300000,250000.0,1,0,1,0,0,0,0,1,0,0,1
3462,Hyundai EON Era Plus,2018.0,300000,30000.0,1,0,0,0,0,1,0,1,0,0,1
3463,Datsun GO Plus T Option BSIV,2015.0,295000,21000.0,1,0,0,0,0,1,0,1,0,0,1
3464,Maruti Ertiga VXI CNG,2018.0,587000,80000.0,1,1,0,0,0,0,0,1,0,0,1
3465,Ambassador Grand 1800 ISZ MPFI PW CL,2012.0,430000,50000.0,2,0,0,0,0,1,0,1,0,0,1
3466,Hyundai Verna i (Petrol),2007.0,123000,50000.0,2,0,0,0,0,1,0,1,0,0,1
3467,Skoda Laura Ambiente 2.0 TDI CR AT,2012.0,450000,48500.0,2,0,1,0,0,0,0,1,0,1,0
3468,Maruti Wagon R LXI Minor,2007.0,130000,60000.0,3,0,0,0,0,1,0,1,0,0,1
3469,Tata Indica Vista Aqua 1.4 TDI,2010.0,110000,90000.0,2,0,1,0,0,0,0,1,0,0,1
3470,Mahindra Xylo Celebration Edition BSIV,2010.0,200000,240000.0,3,0,1,0,0,0,0,1,0,0,1
3471,Hyundai Grand i10 Magna,2015.0,320000,70000.0,2,0,0,0,0,1,0,1,0,0,1
3472,Maruti Wagon R LXI BS IV,2014.0,300000,50000.0,1,0,1,0,0,0,0,1,0,0,1
3473,Volkswagen CrossPolo 1.2 MPI,2016.0,350000,110000.0,1,0,0,0,0,1,0,1,0,0,1
3474,Maruti Ertiga VXI Petrol,2018.0,800000,50000.0,1,0,0,0,0,1,0,1,0,0,1
3475,Hyundai Xcent 1.1 CRDi S,2016.0,270000,175000.0,1,0,1,0,0,0,0,1,0,0,1
3476,Hyundai i20 1.2 Magna Executive,2017.0,540000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3477,Maruti Wagon R LXI CNG,2011.0,160000,60000.0,2,1,0,0,0,0,0,1,0,0,1
3478,Maruti SX4 VDI,2013.0,340000,100000.0,2,0,1,0,0,0,0,1,0,0,1
3479,Maruti Eeco 5 Seater AC BSIV,2017.0,350000,40000.0,2,0,0,0,0,1,0,1,0,0,1
3480,Volkswagen Vento Diesel Style Limited Edition,2011.0,300000,100000.0,1,0,1,0,0,0,0,1,0,0,1
3481,Maruti Ritz VDi,2013.0,330000,63000.0,1,0,1,0,0,0,0,1,0,0,1
3482,Maruti Wagon R LXI CNG,2016.0,325000,80000.0,2,1,0,0,0,0,0,1,0,0,1
3483,Maruti Swift Dzire VDI,2013.0,250000,55000.0,1,0,1,0,0,0,0,1,0,0,1
3484,Maruti Swift Star VDI,2013.0,250000,55000.0,1,0,1,0,0,0,0,1,0,0,1
3485,Chevrolet Beat LT Option,2015.0,240000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3486,Hyundai Grand i10 1.2 Kappa Magna BSIV,2020.0,545000,5000.0,1,0,0,0,0,1,0,1,0,0,1
3487,Hyundai i10 Magna 1.1 iTech SE,2015.0,300000,48000.0,1,0,0,0,0,1,1,0,0,0,1
3489,Renault KWID RXT,2014.0,240000,50000.0,1,0,0,0,0,1,0,1,0,0,1
3490,Renault KWID 1.0 RXT Optional,2018.0,360000,15000.0,1,0,0,0,0,1,0,1,0,0,1
3491,Hyundai i20 1.4 CRDi Magna,2012.0,250000,70000.0,1,0,1,0,0,0,0,1,0,0,1
3492,Skoda Laura Elegance 2.0 TDI CR AT,2019.0,475000,105000.0,1,0,1,0,0,0,1,0,0,1,0
3493,Hyundai i20 Asta Option 1.4 CRDi,2016.0,600000,50000.0,2,0,1,0,0,0,0,1,0,0,1
3494,Tata Indigo CR4,2010.0,150000,80000.0,2,0,1,0,0,0,0,1,0,0,1
3495,Ford EcoSport 1.5 Diesel Trend BSIV,2017.0,700000,50000.0,1,0,1,0,0,0,0,1,0,0,1
3496,Mahindra XUV500 W6 2WD,2016.0,1290000,5000.0,1,0,1,0,0,0,0,1,0,0,1
3499,Maruti Celerio ZXI AMT BSIV,2018.0,500000,10000.0,1,0,0,0,0,1,0,1,0,1,0
3500,Hyundai Santro Xing GLS,2012.0,193000,45000.0,2,0,0,0,0,1,0,1,0,0,1
3501,Honda City i VTEC V,2015.0,800000,10000.0,1,0,0,0,0,1,0,1,0,0,1
3502,Maruti Wagon R LXI Minor,2008.0,150000,50000.0,1,0,0,0,0,1,0,1,0,0,1
3503,Maruti 800 AC,2002.0,80000,40000.0,4,0,0,0,0,1,0,1,0,0,1
3504,Ford Figo Diesel EXI,2010.0,130000,100000.0,3,0,1,0,0,0,0,1,0,0,1
3505,Ford Figo Diesel EXI,2012.0,280000,80000.0,2,0,1,0,0,0,0,1,0,0,1
3506,Mahindra Xylo D2 BS IV,2011.0,229999,110000.0,2,0,1,0,0,0,0,1,0,0,1
3507,Maruti Zen Estilo VXI BSIII,2008.0,80000,120000.0,1,0,0,0,0,1,0,1,0,0,1
3508,Tata Nano Cx BSIII,2010.0,70000,10000.0,1,0,0,0,0,1,0,1,0,0,1
3509,Maruti Ritz VDi,2013.0,240000,60000.0,2,0,1,0,0,0,0,1,0,0,1
3510,Mahindra Xylo E8,2010.0,380000,72000.0,2,0,1,0,0,0,0,1,0,0,1
3512,Hyundai Santro Xing XO,2006.0,80000,110000.0,1,0,0,0,0,1,0,1,0,0,1
3513,Hyundai i10 Era,2013.0,265000,50000.0,1,0,0,0,0,1,0,1,0,0,1
3514,Hyundai EON Magna Plus Option,2018.0,320000,25000.0,1,0,0,0,0,1,0,1,0,0,1
3515,Nissan Terrano XL 110 PS,2014.0,500000,120000.0,3,0,1,0,0,0,0,1,0,0,1
3516,Hyundai Creta 1.6 CRDi SX Option,2016.0,1300000,55000.0,1,0,1,0,0,0,0,1,0,0,1
3517,Mahindra Scorpio S11 BSIV,2018.0,1500000,35000.0,1,0,1,0,0,0,0,1,0,0,1
3518,Toyota Innova Crysta 2.8 ZX AT BSIV,2016.0,1800000,110000.0,1,0,1,0,0,0,0,1,0,1,0
3519,Mahindra XUV500 W6 2WD,2014.0,600000,80000.0,2,0,1,0,0,0,0,1,0,0,1
3520,Tata Tiago 1.2 Revotron XT,2018.0,420000,80000.0,1,0,0,0,0,1,0,1,0,0,1
3521,Maruti Zen Estilo LXI BS IV,2009.0,140000,120000.0,1,0,0,0,0,1,0,1,0,0,1
3522,Skoda Laura Ambiente 2.0 TDI CR MT,2010.0,300000,100000.0,2,0,1,0,0,0,0,1,0,0,1
3523,Hyundai Santro Xing XL eRLX Euro III,2006.0,100000,60000.0,2,0,0,0,0,1,1,0,0,0,1
3524,Maruti Alto K10 VXI,2017.0,350000,25000.0,1,0,0,0,0,1,1,0,0,0,1
3525,Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2018.0,850000,19000.0,1,0,0,0,0,1,0,1,0,0,1
3526,Maruti Alto LX,2008.0,140000,54000.0,1,0,0,0,0,1,1,0,0,0,1
3527,Ford Aspire Titanium Plus BSIV,2015.0,550000,17100.0,2,0,0,0,0,1,1,0,0,0,1
3528,Hyundai Grand i10 Asta Option AT,2017.0,525000,19000.0,1,0,0,0,0,1,1,0,0,1,0
3529,Ford Ecosport 1.5 DV5 MT Titanium,2015.0,470000,146000.0,1,0,1,0,0,0,1,0,0,0,1
3530,Ford Endeavour 3.0L 4X4 AT,2013.0,900000,98000.0,1,0,1,0,0,0,1,0,0,1,0
3531,Ford Endeavour 2.5L 4X2,2011.0,500000,224642.0,2,0,1,0,0,0,0,1,0,0,1
3532,Maruti Zen LXI,1998.0,80000,120000.0,2,0,0,0,0,1,0,1,0,0,1
3533,Mahindra Verito 1.5 D2 BSIII,2011.0,175000,175000.0,1,0,1,0,0,0,0,1,0,0,1
3534,Mahindra XUV500 AT W10 AWD,2017.0,1350000,15000.0,2,0,1,0,0,0,0,1,0,1,0
3535,Renault Duster 110PS Diesel RxZ,2017.0,800000,50000.0,1,0,1,0,0,0,0,1,0,0,1
3536,Datsun RediGO 1.0 S,2017.0,250000,15000.0,1,0,0,0,0,1,0,1,0,0,1
3537,Maruti Ignis 1.2 AMT Alpha BSIV,2018.0,700000,25000.0,1,0,0,0,0,1,0,1,0,1,0
3538,Tata Nexon 1.5 Revotorq XM,2019.0,800000,25000.0,1,0,1,0,0,0,0,1,0,0,1
3539,Mahindra XUV500 W6 2WD,2013.0,660000,60000.0,1,0,1,0,0,0,0,1,0,0,1
3540,Maruti Swift VDI BSIV,2015.0,465000,60000.0,3,0,1,0,0,0,0,1,0,0,1
3541,Mahindra Scorpio 2.6 CRDe,2006.0,180000,222435.0,2,0,1,0,0,0,0,1,0,0,1
3542,Maruti Swift Dzire VDI,2017.0,600000,66000.0,3,0,1,0,0,0,0,1,0,0,1
3543,Ford Fiesta 1.4 ZXi Duratec,2010.0,150000,110000.0,1,0,0,0,0,1,0,1,0,0,1
3544,Hyundai Verna 1.6 SX,2014.0,450000,78000.0,2,0,1,0,0,0,0,1,0,0,1
3545,Hyundai Elite i20 Sportz Plus BSIV,2019.0,721000,10000.0,1,0,0,0,0,1,0,1,0,0,1
3546,Maruti Swift 1.2 DLX,2018.0,300000,35000.0,1,0,0,0,0,1,0,1,0,0,1
3547,Mahindra Scorpio BSIV,2019.0,1000000,10000.0,1,0,1,0,0,0,0,1,0,0,1
3548,Renault KWID RXT,2016.0,300000,60000.0,1,0,0,0,0,1,0,1,0,0,1
3549,Mahindra Scorpio LX,2013.0,450000,120000.0,1,0,1,0,0,0,0,1,0,0,1
3550,Maruti Esteem AX,1997.0,79000,70000.0,1,0,0,0,0,1,0,1,0,1,0
3551,Ford Figo 1.5D Trend MT,2017.0,545000,40000.0,1,0,1,0,0,0,0,1,0,0,1
3552,Honda Amaze V Diesel BSIV,2018.0,844999,20000.0,1,0,1,0,0,0,0,1,0,0,1
3553,Skoda Rapid 1.5 TDI Ambition,2016.0,700000,93000.0,1,0,1,0,0,0,0,1,0,0,1
3554,Toyota Etios VD,2016.0,650000,159000.0,1,0,1,0,0,0,0,1,0,0,1
3555,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,525000,75000.0,2,0,1,0,0,0,0,1,0,0,1
3556,Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,110000,101100.0,3,0,1,0,0,0,0,1,0,0,1
3557,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2011.0,180000,66000.0,1,0,1,0,0,0,0,1,0,0,1
3558,Hyundai i10 Era,2012.0,280000,30000.0,2,0,0,0,0,1,0,1,0,0,1
3559,Renault KWID 1.0 RXT Optional,2019.0,400000,10000.0,1,0,0,0,0,1,0,1,0,0,1
3560,Mahindra XUV500 W8 4WD,2012.0,625000,126000.0,2,0,1,0,0,0,0,1,0,0,1
3561,Volkswagen Vento 1.5 TDI Highline,2015.0,535000,70000.0,1,0,1,0,0,0,0,1,0,0,1
3562,Maruti Swift VDI Optional,2017.0,459999,50000.0,1,0,1,0,0,0,0,1,0,0,1
3563,Mahindra Bolero DI,2010.0,300000,100000.0,1,0,1,0,0,0,0,1,0,0,1
3564,Honda Civic 1.8 V AT,2007.0,280000,60000.0,1,0,0,0,0,1,0,1,0,1,0
3565,Honda Mobilio V i VTEC,2014.0,500000,70000.0,1,0,0,0,0,1,0,1,0,0,1
